"scenario","year","trials","biomass","species"
"RCP 8.5",2050,"./mc_output_trial0006",3.20475,"Carangidae"
"Status quo",2050,"./mc_output_trial0006",8.536582,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0006",8.780467,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0006",7.864786,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0006",8.528126,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0006",0.4420996,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0006",0.4628375,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0006",0.3418301,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0006",0.4399098,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0006",0.09927896,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0006",0.0948667,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0006",0.081754,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0006",0.07935595,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0006",0.8534214,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0006",0.9849052,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0006",1.051336,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0006",0.8350887,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0006",1.372528,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0006",1.328203,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0006",1.25736,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0006",1.058883,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0006",0.579476,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0006",0.620473,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0006",0.4690576,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0006",0.5359722,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0006",0.4640146,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0006",0.4249012,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0006",0.3669944,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0006",0.3327164,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0006",1.109,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0006",1.179731,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0006",1.0409,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0006",0.9119259,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0006",3.306841,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0006",3.303729,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0006",2.802929,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0006",2.813929,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0006",0.8609741,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0006",1.121989,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0006",0.9460708,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0006",1.057468,"Haemulidae"
"Status quo",2050,"./mc_output_trial0006",0.5206726,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0006",0.3744353,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0006",0.2322471,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0006",0.1910727,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0007",0.3511336,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0007",0.3205909,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0007",0.3645893,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0007",0.3640361,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0007",2.531505,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0007",2.158414,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0007",1.698519,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0007",1.978335,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0007",1.699761,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0007",1.83003,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0007",1.524385,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0007",1.451248,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0007",0.4327155,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0007",0.4193623,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0007",0.453808,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0007",0.6252459,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0007",2.972948,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0007",2.767107,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0007",2.828266,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0007",3.284884,"Carangidae"
"Status quo",2050,"./mc_output_trial0007",9.343286,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0007",10.21785,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0007",9.039763,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0007",7.968594,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0007",0.4944245,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0007",0.3487401,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0007",0.4594436,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0007",0.3694606,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0007",0.1673844,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0007",0.1198589,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0007",0.06018943,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0007",0.03348083,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0007",1.079046,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0007",0.9448609,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0007",0.6776156,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0007",0.8140545,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0007",1.688652,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0007",1.308629,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0007",1.174819,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0007",1.145452,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0007",0.5841389,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0007",0.6342568,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0007",0.5582449,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0007",0.4732651,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0007",0.4649819,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0007",0.4421084,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0007",0.3967323,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0007",0.3516489,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0007",1.087565,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0007",1.127426,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0007",2.975003,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0007",0.8811335,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0007",3.039203,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0007",3.039654,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0007",3.067097,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0007",3.222264,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0007",0.9074969,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0007",1.305109,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0007",0.9212711,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0007",1.217667,"Haemulidae"
"Status quo",2050,"./mc_output_trial0007",0.5038804,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0007",0.3955078,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0007",0.2430792,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0007",0.2100936,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0008",0.3747955,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0008",0.3301189,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0008",0.2812754,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0008",0.2458679,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0008",2.331942,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0008",3.108417,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0008",2.026972,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0008",2.063913,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0008",1.86211,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0008",1.973236,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0008",1.764028,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0008",1.372486,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0008",0.4447766,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0008",0.5305352,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0008",0.4587705,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0008",0.3525983,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0008",2.916261,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0008",3.714623,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0008",3.264889,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0008",3.002659,"Carangidae"
"Status quo",2050,"./mc_output_trial0008",9.68612,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0008",9.726724,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0008",8.065291,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0008",8.997036,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0008",0.4706885,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0008",0.4701547,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0008",0.4256607,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0008",0.4245899,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0008",0.1368796,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0008",0.0719598,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0008",0.03391039,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0008",0.07597931,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0008",0.9897327,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0008",0.901611,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0008",0.9080713,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0008",0.8390419,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0008",1.379737,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0008",1.439067,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0008",1.25476,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0008",1.002055,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0008",0.5534104,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0008",0.6470851,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0008",0.4501262,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0008",0.4599445,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0008",0.4261095,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0008",0.4128314,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0008",0.3856105,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0008",0.3521342,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0008",0.9932496,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0008",1.04196,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0008",0.892989,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0008",1.112386,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0008",3.212162,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0008",3.213321,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0008",3.140172,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0008",3.150667,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0008",0.8580787,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0008",1.286753,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0008",1.01695,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0008",1.201844,"Haemulidae"
"Status quo",2050,"./mc_output_trial0008",0.5615004,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0008",0.3585562,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0008",0.357208,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0008",0.2219826,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0009",0.3192714,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0009",0.3419373,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0009",0.3060754,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0009",0.1960774,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0009",2.373671,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0009",2.871376,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0009",1.699209,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0009",1.796867,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0009",1.926874,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0009",1.861345,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0009",1.5253,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0009",1.438326,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0009",0.4355249,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0009",0.4865008,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0009",0.3702529,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0009",0.3783457,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0009",2.700928,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0009",3.23338,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0009",2.573497,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0009",3.002711,"Carangidae"
"Status quo",2050,"./mc_output_trial0009",8.370879,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0009",9.774451,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0009",8.728337,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0009",8.571804,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0009",0.4917817,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0009",0.3893805,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0009",0.4309089,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0009",0.428435,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0009",0.1177545,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0009",0.06717461,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0009",0.07384989,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0009",0.0370139,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0009",1.120499,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0009",0.8718996,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0009",0.8272647,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0009",0.9258463,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0009",1.572384,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0009",1.334705,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0009",1.274659,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0009",1.032522,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0009",0.6361613,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0009",0.5527235,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0009",0.5206609,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0009",0.452143,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0009",0.4585979,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0009",0.4200159,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0009",0.414178,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0009",0.3493566,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0009",1.088458,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0009",1.288769,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0009",1.387606,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0009",0.9536479,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0009",2.94822,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0009",3.361356,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0009",3.322673,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0009",3.179559,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0009",1.048192,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0009",1.046016,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0009",1.179744,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0009",1.041637,"Haemulidae"
"Status quo",2050,"./mc_output_trial0009",0.4962744,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0009",0.3865677,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0009",0.243714,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0009",0.2337699,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0010",0.3912085,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0010",0.2952889,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0010",0.2177569,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0010",0.4379753,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0010",2.91293,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0010",2.297817,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0010",2.428454,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0010",1.6203,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0010",1.853166,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0010",1.759803,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0010",1.792395,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0010",1.364468,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0010",0.4062862,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0010",0.5024241,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0010",0.4519267,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0010",0.4447142,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0010",3.340076,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0010",2.820951,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0010",3.373189,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0010",2.914568,"Carangidae"
"Status quo",2050,"./mc_output_trial0010",9.466453,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0010",8.154563,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0010",8.214091,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0010",7.404919,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0010",0.467222,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0010",0.4823775,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0010",0.3938105,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0010",0.4041953,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0010",0.1139202,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0010",0.1067996,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0010",0.07459147,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0010",0.07565241,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0010",1.035091,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0010",0.9817391,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0010",0.9287449,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0010",0.8042102,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0010",1.556536,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0010",1.343313,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0010",1.19874,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0010",1.076505,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0010",0.6468351,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0010",0.6300299,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0010",0.4910041,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0010",0.5093108,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0010",0.4292599,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0010",0.3986598,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0010",0.4043178,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0010",0.3437704,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0010",1.103835,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0010",1.001736,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0010",1.006522,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0010",2.794574,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0010",3.706463,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0010",3.012805,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0010",3.070081,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0010",2.959872,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0010",1.135547,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0010",0.9974716,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0010",0.9515151,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0010",0.9337046,"Haemulidae"
"Status quo",2050,"./mc_output_trial0010",0.5621272,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0010",0.3146175,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0010",0.2437883,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0010",0.2347267,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0011",0.3087938,"Negaprion brevirostris"
