"scenario","year","trials","biomass","species"
"Status quo",2100,"./mc_output_trial0006",2.877056,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0006",3.149879,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0006",2.793615,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0006",1.068466,"Carangidae"
"Status quo",2100,"./mc_output_trial0006",8.53659,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0006",8.780698,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0006",6.836592,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0006",0.8705912,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0006",0.4421002,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0006",0.4644747,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0006",0.3111662,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0006",0.1179436,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0006",0.09927724,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0006",0.09458413,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0006",0.03543757,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0006",5.232685e-09,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0006",0.8534213,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0006",0.9911858,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0006",0.9858949,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0006",0.3196604,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0006",1.372522,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0006",1.338536,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0006",0.9619353,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0006",0.002986105,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0006",0.5794733,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0006",0.6234244,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0006",0.3837952,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0006",0.03201173,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0006",0.464016,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0006",0.4250636,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0006",0.2726113,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0006",0.0001062926,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0006",1.108993,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0006",1.192312,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0006",0.7563524,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0006",0.001990013,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0006",3.30682,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0006",3.309257,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0006",2.577142,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0006",0.6180447,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0006",0.8609725,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0006",1.12675,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0006",0.9308738,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0006",0.5684299,"Haemulidae"
"Status quo",2100,"./mc_output_trial0006",0.5206726,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0006",0.3792288,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0006",0.08149529,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0006",5.158106e-16,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0007",0.351059,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0007",0.3183572,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0007",0.2820418,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0007",0.03926596,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0007",2.531629,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0007",2.14399,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0007",1.21948,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0007",0.2307761,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0007",1.699778,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0007",1.825903,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0007",1.04163,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0007",6.359658e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0007",0.432611,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0007",0.4216346,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0007",0.3806928,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0007",0.6900777,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0007",2.973038,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0007",2.779359,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0007",2.540407,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0007",0.6223,"Carangidae"
"Status quo",2100,"./mc_output_trial0007",9.343223,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0007",10.21953,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0007",7.729626,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0007",0.4134195,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0007",0.4944259,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0007",0.3498675,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0007",0.4021527,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0007",0.006002175,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0007",0.167395,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0007",0.1199462,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0007",0.01577012,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0007",1.712658e-13,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0007",1.079041,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0007",0.9512082,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0007",0.6390393,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0007",0.2006184,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0007",1.688685,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0007",1.316887,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0007",0.9116709,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0007",2.007433e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0007",0.5841267,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0007",0.6369959,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0007",0.4515326,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0007",0.03055619,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0007",0.4649688,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0007",0.4419183,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0007",0.288908,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0007",6.939276e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0007",1.087594,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0007",1.140113,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0007",2.839252,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0007",1.600712e-09,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0007",3.039253,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0007",3.043609,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0007",2.947549,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0007",0.3727367,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0007",0.9074882,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0007",1.310522,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0007",0.8680735,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0007",0.005199451,"Haemulidae"
"Status quo",2100,"./mc_output_trial0007",0.5038822,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0007",0.3999427,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0007",0.05633086,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0007",1e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0008",0.3747793,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0008",0.3283906,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0008",0.1946722,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0008",1.094292e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0008",2.331951,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0008",3.08831,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0008",1.502213,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0008",0.4997325,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0008",1.86212,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0008",1.968697,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0008",1.33526,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0008",9.147346e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0008",0.4447646,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0008",0.5322834,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0008",0.3850224,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0008",0.00551695,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0008",2.916277,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0008",3.733568,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0008",3.052744,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0008",1.114772,"Carangidae"
"Status quo",2100,"./mc_output_trial0008",9.686105,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0008",9.732695,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0008",6.900751,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0008",1.052543,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0008",0.4706883,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0008",0.4722092,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0008",0.3792492,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0008",0.008542247,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0008",0.1368815,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0008",0.0714701,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0008",0.002754521,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0008",7.390567e-08,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0008",0.9897317,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0008",0.9057241,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0008",0.8378954,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0008",0.3936152,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0008",1.379752,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0008",1.451954,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0008",1.005519,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0008",0.001527141,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0008",0.5534105,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0008",0.6497591,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0008",0.3639739,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0008",0.03641288,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0008",0.4261021,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0008",0.4127303,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0008",0.2838366,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0008",3.658444e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0008",0.993254,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0008",1.055281,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0008",0.7216939,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0008",0.1053048,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0008",3.212166,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0008",3.221573,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0008",3.130691,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0008",0.08145764,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0008",0.8580752,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0008",1.292488,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0008",0.9929759,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0008",0.1189744,"Haemulidae"
"Status quo",2100,"./mc_output_trial0008",0.5615006,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0008",0.3619044,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0008",0.1323109,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0008",3.411535e-16,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0009",0.3192923,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0009",0.3398864,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0009",0.204758,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0009",2.79565e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0009",2.373693,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0009",2.851028,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0009",1.19233,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0009",0.379977,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0009",1.926876,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0009",1.857319,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0009",0.9701679,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0009",0.0001133874,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0009",0.4355086,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0009",0.4886725,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0009",0.2796537,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0009",0.00223451,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0009",2.700929,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0009",3.247091,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0009",2.303847,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0009",0.7788246,"Carangidae"
"Status quo",2100,"./mc_output_trial0009",8.370879,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0009",9.776207,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0009",7.468489,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0009",0.685407,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0009",0.4917804,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0009",0.3908808,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0009",0.3859346,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0009",0.002764671,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0009",0.1177555,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0009",0.06663738,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0009",0.01965992,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0009",3.280419e-07,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0009",1.120499,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0009",0.8768597,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0009",0.7586835,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0009",0.354691,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0009",1.572384,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0009",1.343929,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0009",0.9853247,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0009",9.23079e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0009",0.6361521,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0009",0.555831,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0009",0.4242776,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0009",0.04608015,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0009",0.4585923,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0009",0.4201522,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0009",0.3036359,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0009",6.504826e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0009",1.088449,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0009",1.305016,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0009",1.225559,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0009",0.000325734,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0009",2.948206,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0009",3.370052,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0009",3.232121,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0009",0.3010384,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0009",1.048185,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0009",1.050556,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0009",1.037032,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0009",0.3448835,"Haemulidae"
"Status quo",2100,"./mc_output_trial0009",0.496274,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0009",0.3924837,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0009",0.04747646,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0009",1.2022e-16,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0010",0.3912797,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0010",0.2937596,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0010",0.1522395,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0010",0.03673133,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0010",2.91291,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0010",2.282653,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0010",1.940558,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0010",0.05679391,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0010",1.853149,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0010",1.758208,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0010",1.390073,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0010",1.568934e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0010",0.4062686,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0010",0.5041213,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0010",0.3770809,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0010",0.575642,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0010",3.340053,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0010",2.829933,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0010",3.215568,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0010",1.391015,"Carangidae"
"Status quo",2100,"./mc_output_trial0010",9.466477,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0010",8.157066,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0010",7.08224,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0010",0.4625994,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0010",0.4672214,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0010",0.4838704,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0010",0.350473,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0010",0.008805525,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0010",0.1139189,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0010",0.1065807,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0010",0.02493983,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0010",2.637402e-12,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0010",1.035095,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0010",0.987037,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0010",0.8722067,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0010",0.4710455,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0010",1.556516,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0010",1.354229,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0010",0.9511867,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0010",0.0001278784,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0010",0.6468173,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0010",0.6327325,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0010",0.3899117,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0010",0.1059725,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0010",0.4292493,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0010",0.3987089,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0010",0.2968524,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0010",5.502455e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0010",1.103845,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0010",1.013052,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0010",0.7955528,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0010",2.242671,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0010",3.706463,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0010",3.017769,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0010",3.146384,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0010",0.03302572,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0010",1.135544,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0010",1.000796,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0010",0.954891,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0010",0.4383028,"Haemulidae"
"Status quo",2100,"./mc_output_trial0010",0.5621261,"Cryptobenthic reef fishes"
